SETOR_ATIV,Cont.Núm - SETOR_ATIV,,,,PERC,Cont.Núm - PERC,,,,,,,,
,,,,,0.569943090263972,1,,,,,,,,
,,,,,0.569969857513615,1,,,,,,,,
,,,,,0.570133856615135,1,,,,,,,,
,,,,,0.57031422309485,1,,,,,,,,
,,,,,0.570747912639449,1,,,,,,,,
,,,,,0.570852300218395,1,,,,,,,,
,,,,,0.570917121795531,1,,,,,,,,
,,,,,0.571039385719082,1,,,,,,,,
,,,,,0.571062255807418,1,,,,,,,,
,,,,,0.571249522029146,1,,,,,,,,
,,,,,0.571364197909946,1,,,,,,,,
,,,,,0.571590615426194,1,,,,,,,,
,,,,,0.57226609461409,1,,,,,,,,
,,,,,0.572365439205932,1,,,,,,,,
,,,,,0.572411773640687,1,,,,,,,,
,,,,,0.572463768115942,1,,,,,,,,
,,,,,0.572597591049297,1,,,,,,,,
,,,,,0.572843472434587,1,,,,,,,,
,,,,,0.572909233512027,1,,,,,,,,
,,,,,0.573080861250919,1,,,,,,,,
,,,,,0.573150519813169,1,,,,,,,,
,,,,,0.573178224474692,1,,,,,,,,
,,,,,0.573470958536685,1,,,,,,,,
,,,,,0.57384797085493,1,,,,,,,,
,,,,,0.573889646920171,1,,,,,,,,
,,,,,0.574360720622019,1,,,,,,,,
,,,,,0.574397203069562,1,,,,,,,,
,,,,,0.574409965034965,1,,,,,,,,
,,,,,0.57449009365752,1,,,,,,,,
,,,,,0.574640912956308,1,,,,,,,,
,,,,,0.574691107799539,1,,,,,,,,
,,,,,0.574735668968677,1,,,,,,,,
,,,,,0.574837799048737,1,,,,,,,,
,,,,,0.575351646467184,1,,,,,,,,
,,,,,0.57548569964761,1,,,,,,,,
,,,,,0.57555251836402,1,,,,,,,,
,,,,,0.575837903280324,1,,,,,,,,
,,,,,0.575948821499568,1,,,,,,,,
,,,,,0.575951802752233,1,,,,,,,,
,,,,,0.576014674746921,1,,,,,,,,
,,,,,0.576318994358666,1,,,,,,,,
,,,,,0.576441273559791,1,,,,,,,,
,,,,,0.576441660838448,1,,,,,,,,
,,,,,0.576516739674293,1,,,,,,,,
,,,,,0.576875896378388,1,,,,,,,,
,,,,,0.576891693377015,1,,,,,,,,
,,,,,0.576929267810046,1,,,,,,,,
,,,,,0.576951645249944,1,,,,,,,,
,,,,,0.577382341088888,1,,,,,,,,
,,,,,0.577424082028045,1,,,,,,,,
,,,,,0.577541812226841,1,,,,,,,,
,,,,,0.577682966450276,1,,,,,,,,
,,,,,0.578014100389264,1,,,,,,,,
,,,,,0.578109185700691,1,,,,,,,,
,,,,,0.578410924653821,1,,,,,,,,
,,,,,0.578479301008256,1,,,,,,,,
,,,,,0.578668379271491,1,,,,,,,,
,,,,,0.578926507588204,1,,,,,,,,
,,,,,0.578931299796996,1,,,,,,,,
,,,,,0.57917238095731,1,,,,,,,,
,,,,,0.579411495605592,1,,,,,,,,
,,,,,0.579817692579825,1,,,,,,,,
,,,,,0.580373209394601,1,,,,,,,,
,,,,,0.580442695922858,1,,,,,,,,
,,,,,0.580460572504468,1,,,,,,,,
,,,,,0.580784065517967,1,,,,,,,,
,,,,,0.580927037347163,1,,,,,,,,
,,,,,0.581281205465254,1,,,,,,,,
,,,,,0.581437776209752,1,,,,,,,,
,,,,,0.581492666755053,1,,,,,,,,
,,,,,0.58155271024963,1,,,,,,,,
,,,,,0.581649514449691,1,,,,,,,,
,,,,,0.581788630107386,1,,,,,,,,
,,,,,0.581844367993186,1,,,,,,,,
,,,,,0.582130148289447,1,,,,,,,,
,,,,,0.582148370377327,1,,,,,,,,
,,,,,0.582224787240642,1,,,,,,,,
,,,,,0.582457409955868,1,,,,,,,,
,,,,,0.582520386650225,1,,,,,,,,
,,,,,0.582772258116532,1,,,,,,,,
,,,,,0.582975167144222,1,,,,,,,,
,,,,,0.58299907457115,1,,,,,,,,
,,,,,0.583044325202215,1,,,,,,,,
,,,,,0.583055816032321,1,,,,,,,,
,,,,,0.58328293200048,1,,,,,,,,
,,,,,0.583290564741925,1,,,,,,,,
,,,,,0.583626660164315,1,,,,,,,,
,,,,,0.584151411382897,1,,,,,,,,
,,,,,0.584666007951708,1,,,,,,,,
,,,,,0.584690759493869,1,,,,,,,,
,,,,,0.584713502740409,1,,,,,,,,
,,,,,0.584755176175084,1,,,,,,,,
,,,,,0.584860097538124,1,,,,,,,,
,,,,,0.584960412168049,1,,,,,,,,
,,,,,0.585564198855508,1,,,,,,,,
,,,,,0.58590405842316,1,,,,,,,,
,,,,,0.585953434339425,1,,,,,,,,
,,,,,0.586293858137171,1,,,,,,,,
,,,,,0.586468191649973,1,,,,,,,,
,,,,,0.586529946963111,1,,,,,,,,
,,,,,0.586696763959944,1,,,,,,,,
,,,,,0.587003514793485,1,,,,,,,,
,,,,,0.587136929460581,1,,,,,,,,
,,,,,0.587698001982138,1,,,,,,,,
,,,,,0.587740157936604,1,,,,,,,,
,,,,,0.587824769252521,1,,,,,,,,
,,,,,0.587876734891178,1,,,,,,,,
,,,,,0.587913697898862,1,,,,,,,,
,,,,,0.587930159705446,1,,,,,,,,
,,,,,0.587956584791516,1,,,,,,,,
,,,,,0.588025944590456,1,,,,,,,,
,,,,,0.588035096761354,1,,,,,,,,
,,,,,0.588475911524089,1,,,,,,,,
,,,,,0.589068962606567,1,,,,,,,,
,,,,,0.589079189054521,1,,,,,,,,
,,,,,0.589163684169833,1,,,,,,,,
,,,,,0.589316432222724,1,,,,,,,,
,,,,,0.589491602743142,1,,,,,,,,
,,,,,0.590035339127534,1,,,,,,,,
,,,,,0.590325917240066,1,,,,,,,,
,,,,,0.590365828288716,1,,,,,,,,
,,,,,0.59056817761053,1,,,,,,,,
,,,,,0.590570576718832,1,,,,,,,,
,,,,,0.590762710900288,1,,,,,,,,
,,,,,0.590889576249489,1,,,,,,,,
,,,,,0.59090346361665,1,,,,,,,,
,,,,,0.590990160103762,1,,,,,,,,
,,,,,0.590998645693915,1,,,,,,,,
,,,,,0.591105521128162,1,,,,,,,,
,,,,,0.59110891690943,1,,,,,,,,
,,,,,0.59122493609014,1,,,,,,,,
,,,,,0.591299244388996,1,,,,,,,,
,,,,,0.59147358665431,1,,,,,,,,
,,,,,0.591644684914843,1,,,,,,,,
,,,,,0.591779275583937,1,,,,,,,,
,,,,,0.591846467978558,1,,,,,,,,
,,,,,0.591873012515496,1,,,,,,,,
,,,,,0.591992093095142,1,,,,,,,,
,,,,,0.592006628101863,1,,,,,,,,
,,,,,0.592214902249807,1,,,,,,,,
,,,,,0.592225370092952,1,,,,,,,,
,,,,,0.592249092036496,1,,,,,,,,
,,,,,0.592260838409172,1,,,,,,,,
,,,,,0.59228453009807,1,,,,,,,,
,,,,,0.592352586331321,1,,,,,,,,
,,,,,0.592383957243269,1,,,,,,,,
,,,,,0.59240567997822,1,,,,,,,,
,,,,,0.592854183736409,1,,,,,,,,
,,,,,0.593024602441053,1,,,,,,,,
,,,,,0.593055256571938,1,,,,,,,,
,,,,,0.593269515956347,1,,,,,,,,
,,,,,0.59349731222362,1,,,,,,,,
,,,,,0.59364699576448,1,,,,,,,,
,,,,,0.5936641938217,1,,,,,,,,
,,,,,0.593767148531881,1,,,,,,,,
,,,,,0.593870413808214,1,,,,,,,,
,,,,,0.593925256485065,1,,,,,,,,
,,,,,0.594091065621688,1,,,,,,,,
,,,,,0.594508644720452,1,,,,,,,,
,,,,,0.595091042826087,1,,,,,,,,
,,,,,0.595298628223692,1,,,,,,,,
,,,,,0.595595858473557,1,,,,,,,,
,,,,,0.595690664384075,1,,,,,,,,
,,,,,0.595728710998329,1,,,,,,,,
,,,,,0.595835872272066,1,,,,,,,,
,,,,,0.596108571637021,1,,,,,,,,
,,,,,0.596238343514243,1,,,,,,,,
,,,,,0.596308965582848,1,,,,,,,,
,,,,,0.596377069098693,1,,,,,,,,
,,,,,0.596469856961641,1,,,,,,,,
,,,,,0.596820742438761,1,,,,,,,,
,,,,,0.596918070444104,1,,,,,,,,
,,,,,0.597006689256907,1,,,,,,,,
,,,,,0.597532642535198,1,,,,,,,,
,,,,,0.597712269140005,1,,,,,,,,
,,,,,0.597804758228648,1,,,,,,,,
,,,,,0.597966900782566,1,,,,,,,,
,,,,,0.59802253966049,1,,,,,,,,
,,,,,0.598210072230026,1,,,,,,,,
,,,,,0.598320645342194,1,,,,,,,,
,,,,,0.598336727159254,1,,,,,,,,
,,,,,0.598353138786188,1,,,,,,,,
,,,,,0.598441904116211,1,,,,,,,,
,,,,,0.598563890932932,1,,,,,,,,
,,,,,0.598564783454993,1,,,,,,,,
,,,,,0.598661443325085,1,,,,,,,,
,,,,,0.599461139638064,1,,,,,,,,
,,,,,0.599594124902759,1,,,,,,,,
,,,,,0.599908069227945,1,,,,,,,,
,,,,,0.600132728617495,1,,,,,,,,
,,,,,0.600156710654633,1,,,,,,,,
,,,,,0.600162083045968,1,,,,,,,,
,,,,,0.600179907520445,1,,,,,,,,
,,,,,0.600195007018002,1,,,,,,,,
,,,,,0.600328752328358,1,,,,,,,,
,,,,,0.600379552128488,1,,,,,,,,
,,,,,0.600788186587438,1,,,,,,,,
,,,,,0.601846671075624,1,,,,,,,,
,,,,,0.601921769644858,1,,,,,,,,
,,,,,0.6022665779364,1,,,,,,,,
,,,,,0.602332717863366,1,,,,,,,,
,,,,,0.602440236074956,1,,,,,,,,
,,,,,0.602935776855136,1,,,,,,,,
,,,,,0.603228048833471,1,,,,,,,,
,,,,,0.603385782722009,1,,,,,,,,
,,,,,0.60357306251852,1,,,,,,,,
,,,,,0.603950824171361,1,,,,,,,,
,,,,,0.604224374244365,1,,,,,,,,
,,,,,0.604226809202424,1,,,,,,,,
,,,,,0.604237708407392,1,,,,,,,,
,,,,,0.604371422787277,1,,,,,,,,
,,,,,0.604647438122783,1,,,,,,,,
,,,,,0.605241300436086,1,,,,,,,,
,,,,,0.606011339238167,1,,,,,,,,
,,,,,0.606168817038528,1,,,,,,,,
,,,,,0.606290340337843,1,,,,,,,,
,,,,,0.606322687241014,1,,,,,,,,
,,,,,0.606570354245003,1,,,,,,,,
,,,,,0.606770044915209,1,,,,,,,,
,,,,,0.606946410616396,1,,,,,,,,
,,,,,0.607707850771278,1,,,,,,,,
,,,,,0.607838574699001,1,,,,,,,,
,,,,,0.607897944216952,1,,,,,,,,
,,,,,0.608290484826954,1,,,,,,,,
,,,,,0.608340568416503,1,,,,,,,,
,,,,,0.609065919258341,1,,,,,,,,
,,,,,0.609112969398454,1,,,,,,,,
,,,,,0.609137207183201,1,,,,,,,,
,,,,,0.60915881508965,1,,,,,,,,
,,,,,0.609268309554328,1,,,,,,,,
,,,,,0.609383977213921,1,,,,,,,,
,,,,,0.60954073009409,1,,,,,,,,
,,,,,0.609592481387639,1,,,,,,,,
,,,,,0.609894096142612,1,,,,,,,,
,,,,,0.610088340521603,1,,,,,,,,
,,,,,0.610113707971599,1,,,,,,,,
,,,,,0.610517666392769,1,,,,,,,,
,,,,,0.610960907720947,1,,,,,,,,
,,,,,0.611258962833328,1,,,,,,,,
,,,,,0.611566653951796,1,,,,,,,,
,,,,,0.611608780921039,1,,,,,,,,
,,,,,0.612104794942882,1,,,,,,,,
,,,,,0.612762661025267,1,,,,,,,,
,,,,,0.612931764438004,1,,,,,,,,
,,,,,0.613031226839947,1,,,,,,,,
,,,,,0.613034509672744,1,,,,,,,,
,,,,,0.613042148049943,1,,,,,,,,
,,,,,0.613371348026653,1,,,,,,,,
,,,,,0.613573500901053,1,,,,,,,,
,,,,,0.614111396132033,1,,,,,,,,
,,,,,0.614140726210113,1,,,,,,,,
,,,,,0.614246287009096,1,,,,,,,,
,,,,,0.614313529700133,1,,,,,,,,
,,,,,0.614474277503253,1,,,,,,,,
,,,,,0.614582163921968,1,,,,,,,,
,,,,,0.614659169014578,1,,,,,,,,
,,,,,0.615004044866007,1,,,,,,,,
,,,,,0.615051733511415,1,,,,,,,,
,,,,,0.61560959656131,1,,,,,,,,
,,,,,0.61567631476698,1,,,,,,,,
,,,,,0.615710816064813,1,,,,,,,,
,,,,,0.616030796325304,1,,,,,,,,
,,,,,0.616107829798135,1,,,,,,,,
,,,,,0.616896080697699,1,,,,,,,,
,,,,,0.617813578190032,1,,,,,,,,
,,,,,0.617905063134745,1,,,,,,,,
,,,,,0.617909872292077,1,,,,,,,,
,,,,,0.617940352152381,1,,,,,,,,
,,,,,0.618151772887003,1,,,,,,,,
,,,,,0.618354062986154,1,,,,,,,,
,,,,,0.618461538461539,1,,,,,,,,
,,,,,0.618486352195873,1,,,,,,,,
,,,,,0.618732590180418,1,,,,,,,,
,,,,,0.618865956951012,1,,,,,,,,
,,,,,0.618924394711197,1,,,,,,,,
,,,,,0.61928823830733,1,,,,,,,,
,,,,,0.619573787067951,1,,,,,,,,
,,,,,0.619617441456626,1,,,,,,,,
,,,,,0.619650556493719,1,,,,,,,,
,,,,,0.619674865630544,1,,,,,,,,
,,,,,0.619729197980378,1,,,,,,,,
,,,,,0.619850661094066,1,,,,,,,,
,,,,,0.620283574675286,1,,,,,,,,
,,,,,0.620663017931397,1,,,,,,,,
,,,,,0.620663582086948,1,,,,,,,,
,,,,,0.620696287747644,1,,,,,,,,
,,,,,0.620890046606481,1,,,,,,,,
,,,,,0.620897709774162,1,,,,,,,,
,,,,,0.620899405195385,1,,,,,,,,
,,,,,0.620960342001835,1,,,,,,,,
,,,,,0.621134923397608,1,,,,,,,,
,,,,,0.621165197724653,1,,,,,,,,
,,,,,0.621501077168052,1,,,,,,,,
,,,,,0.621664894943371,1,,,,,,,,
,,,,,0.621867280366531,1,,,,,,,,
,,,,,0.621874105439318,1,,,,,,,,
,,,,,0.622351102922655,1,,,,,,,,
,,,,,0.622654848250281,1,,,,,,,,
,,,,,0.623282241350005,1,,,,,,,,
,,,,,0.623417086661563,1,,,,,,,,
,,,,,0.623439402288834,1,,,,,,,,
,,,,,0.623744783843008,1,,,,,,,,
,,,,,0.624110871975021,1,,,,,,,,
,,,,,0.624448266519861,1,,,,,,,,
,,,,,0.624455627069657,1,,,,,,,,
,,,,,0.624615207445166,1,,,,,,,,
,,,,,0.624647219814612,1,,,,,,,,
,,,,,0.624702095721607,1,,,,,,,,
,,,,,0.624759945188727,1,,,,,,,,
,,,,,0.625537856190899,1,,,,,,,,
,,,,,0.625723201676461,1,,,,,,,,
,,,,,0.625963342018911,1,,,,,,,,
,,,,,0.626219836928755,1,,,,,,,,
,,,,,0.626248929632801,1,,,,,,,,
,,,,,0.626452294331651,1,,,,,,,,
,,,,,0.62713074556335,1,,,,,,,,
,,,,,0.627200104420593,1,,,,,,,,
,,,,,0.627267468592872,1,,,,,,,,
,,,,,0.627352124301474,1,,,,,,,,
,,,,,0.627411185082571,1,,,,,,,,
,,,,,0.627928275330184,1,,,,,,,,
,,,,,0.627940410975882,1,,,,,,,,
,,,,,0.628197145900563,1,,,,,,,,
,,,,,0.628407014603829,1,,,,,,,,
,,,,,0.628508106974331,1,,,,,,,,
,,,,,0.629269746646796,1,,,,,,,,
,,,,,0.629329525836783,1,,,,,,,,
,,,,,0.629695803903381,1,,,,,,,,
,,,,,0.629820346672537,1,,,,,,,,
,,,,,0.629912227954664,1,,,,,,,,
,,,,,0.630601788287859,1,,,,,,,,
,,,,,0.630999316931705,1,,,,,,,,
,,,,,0.631205637381247,1,,,,,,,,
,,,,,0.631475145559472,1,,,,,,,,
,,,,,0.631766504628716,1,,,,,,,,
,,,,,0.632177495934026,1,,,,,,,,
,,,,,0.632214273268626,1,,,,,,,,
,,,,,0.632283421977824,1,,,,,,,,
,,,,,0.632478927233213,1,,,,,,,,
,,,,,0.63256940604918,1,,,,,,,,
,,,,,0.632745606423352,1,,,,,,,,
,,,,,0.633142849603727,1,,,,,,,,
,,,,,0.633407774006977,1,,,,,,,,
,,,,,0.633771476468303,1,,,,,,,,
,,,,,0.633972302410517,1,,,,,,,,
,,,,,0.634302541272491,1,,,,,,,,
,,,,,0.634795949526081,1,,,,,,,,
,,,,,0.635095221904791,1,,,,,,,,
,,,,,0.635142222689018,1,,,,,,,,
,,,,,0.635811502641861,1,,,,,,,,
,,,,,0.63581871661714,1,,,,,,,,
,,,,,0.635860587368884,1,,,,,,,,
,,,,,0.6359481684367,1,,,,,,,,
,,,,,0.635982768518803,1,,,,,,,,
,,,,,0.636010428914677,1,,,,,,,,
,,,,,0.636295237378677,1,,,,,,,,
,,,,,0.636377577895277,1,,,,,,,,
,,,,,0.636888033697862,1,,,,,,,,
,,,,,0.636961772299492,1,,,,,,,,
,,,,,0.637010781523681,1,,,,,,,,
,,,,,0.637049639060488,1,,,,,,,,
,,,,,0.637123003453035,1,,,,,,,,
,,,,,0.637154746225353,1,,,,,,,,
,,,,,0.637174660078464,1,,,,,,,,
,,,,,0.637337946839823,1,,,,,,,,
,,,,,0.637789009955405,1,,,,,,,,
,,,,,0.637817743501125,1,,,,,,,,
,,,,,0.637821463085638,1,,,,,,,,
,,,,,0.637868171407107,1,,,,,,,,
,,,,,0.638001417539458,1,,,,,,,,
,,,,,0.638073963587266,1,,,,,,,,
,,,,,0.638200135979854,1,,,,,,,,
,,,,,0.638230132733686,1,,,,,,,,
,,,,,0.63825930649582,1,,,,,,,,
,,,,,0.638342271865801,1,,,,,,,,
,,,,,0.63867728319035,1,,,,,,,,
,,,,,0.63878834605413,1,,,,,,,,
,,,,,0.639328068212884,1,,,,,,,,
,,,,,0.639422916288064,1,,,,,,,,
,,,,,0.639622965832205,1,,,,,,,,
,,,,,0.639827657654295,1,,,,,,,,
,,,,,0.639966285830459,1,,,,,,,,
,,,,,0.640536555415349,1,,,,,,,,
,,,,,0.640837089680631,1,,,,,,,,
,,,,,0.641352083506689,1,,,,,,,,
,,,,,0.641445550497433,1,,,,,,,,
,,,,,0.641646837210509,1,,,,,,,,
,,,,,0.641677236671763,1,,,,,,,,
,,,,,0.641770505376784,1,,,,,,,,
,,,,,0.641924225296423,1,,,,,,,,
,,,,,0.641926339818935,1,,,,,,,,
,,,,,0.642033411892555,1,,,,,,,,
,,,,,0.64214376447059,1,,,,,,,,
,,,,,0.642184149281515,1,,,,,,,,
,,,,,0.642234013479851,1,,,,,,,,
,,,,,0.642359082768299,1,,,,,,,,
,,,,,0.642397114990415,1,,,,,,,,
,,,,,0.642723975080213,1,,,,,,,,
,,,,,0.643024327483933,1,,,,,,,,
,,,,,0.643068408250902,1,,,,,,,,
,,,,,0.643426955092932,1,,,,,,,,
,,,,,0.643680567900714,1,,,,,,,,
,,,,,0.643698478337252,1,,,,,,,,
,,,,,0.643929806393505,1,,,,,,,,
,,,,,0.644350401955566,1,,,,,,,,
,,,,,0.64504705974932,1,,,,,,,,
,,,,,0.645130734716374,1,,,,,,,,
,,,,,0.645339280737852,1,,,,,,,,
,,,,,0.645706543275462,1,,,,,,,,
,,,,,0.645732189228859,1,,,,,,,,
,,,,,0.645948679271157,1,,,,,,,,
,,,,,0.646124071814753,1,,,,,,,,
,,,,,0.646487983749286,1,,,,,,,,
,,,,,0.646578080425786,1,,,,,,,,
,,,,,0.646696834427326,1,,,,,,,,
,,,,,0.646728757372673,1,,,,,,,,
,,,,,0.647239681012027,1,,,,,,,,
,,,,,0.647270672192549,1,,,,,,,,
,,,,,0.647767781506408,1,,,,,,,,
,,,,,0.647892695280978,1,,,,,,,,
,,,,,0.648060346016688,1,,,,,,,,
,,,,,0.648135840012107,1,,,,,,,,
,,,,,0.648562987929886,1,,,,,,,,
,,,,,0.6487376434558,1,,,,,,,,
,,,,,0.649157260704113,1,,,,,,,,
,,,,,0.649234961822004,1,,,,,,,,
,,,,,0.650130628465396,1,,,,,,,,
,,,,,0.651199578170314,1,,,,,,,,
,,,,,0.651284415125519,1,,,,,,,,
,,,,,0.651695728550603,1,,,,,,,,
,,,,,0.652056575454024,1,,,,,,,,
,,,,,0.652169132621826,1,,,,,,,,
,,,,,0.652681707451148,1,,,,,,,,
,,,,,0.652786993638907,1,,,,,,,,
,,,,,0.653345981614643,1,,,,,,,,
,,,,,0.65351788778016,1,,,,,,,,
,,,,,0.653525762714046,1,,,,,,,,
,,,,,0.653744575587557,1,,,,,,,,
,,,,,0.654128494750107,1,,,,,,,,
,,,,,0.654683611646815,1,,,,,,,,
,,,,,0.655318114046929,1,,,,,,,,
,,,,,0.655862224561931,1,,,,,,,,
,,,,,0.656007022421272,1,,,,,,,,
,,,,,0.656130846963225,1,,,,,,,,
,,,,,0.656236621854272,1,,,,,,,,
,,,,,0.65626424665304,1,,,,,,,,
,,,,,0.656427275253805,1,,,,,,,,
,,,,,0.656632173095014,1,,,,,,,,
,,,,,0.656770510510714,1,,,,,,,,
,,,,,0.656969555997708,1,,,,,,,,
,,,,,0.657137216189536,1,,,,,,,,
,,,,,0.657444437159903,1,,,,,,,,
,,,,,0.6574514438274,1,,,,,,,,
,,,,,0.657508194422534,1,,,,,,,,
,,,,,0.657583295246079,1,,,,,,,,
,,,,,0.657776997751099,1,,,,,,,,
,,,,,0.658194609703617,1,,,,,,,,
,,,,,0.658233147133083,1,,,,,,,,
,,,,,0.65888069740039,1,,,,,,,,
,,,,,0.659488182894805,1,,,,,,,,
,,,,,0.659966505917113,1,,,,,,,,
,,,,,0.660129662776832,1,,,,,,,,
,,,,,0.660397318599282,1,,,,,,,,
,,,,,0.660549710871551,1,,,,,,,,
,,,,,0.66084785535526,1,,,,,,,,
,,,,,0.661466310495785,1,,,,,,,,
,,,,,0.661930761689036,1,,,,,,,,
,,,,,0.662756752517069,1,,,,,,,,
,,,,,0.662916207276737,1,,,,,,,,
,,,,,0.662958466273259,1,,,,,,,,
,,,,,0.663472886265377,1,,,,,,,,
,,,,,0.663482879478022,1,,,,,,,,
,,,,,0.663590926566705,1,,,,,,,,
,,,,,0.663992967805736,1,,,,,,,,
,,,,,0.66404707587054,1,,,,,,,,
,,,,,0.664295919581087,1,,,,,,,,
,,,,,0.664333367375949,1,,,,,,,,
,,,,,0.664783524645133,1,,,,,,,,
,,,,,0.665083536893002,1,,,,,,,,
,,,,,0.665130958724433,1,,,,,,,,
,,,,,0.66525923626203,1,,,,,,,,
,,,,,0.665331108883164,1,,,,,,,,
,,,,,0.665606749351532,1,,,,,,,,
,,,,,0.665688293576792,1,,,,,,,,
,,,,,0.66577845852267,1,,,,,,,,
,,,,,0.666259237142644,1,,,,,,,,
,,,,,0.666336853077647,1,,,,,,,,
,,,,,0.666636322257624,1,,,,,,,,
,,,,,0.667097543723388,1,,,,,,,,
,,,,,0.667154840926458,1,,,,,,,,
,,,,,0.668020741503967,1,,,,,,,,
,,,,,0.668797960289622,1,,,,,,,,
,,,,,0.669295797711564,1,,,,,,,,
,,,,,0.6697961582887,1,,,,,,,,
,,,,,0.670031134879057,1,,,,,,,,
,,,,,0.670371222951853,1,,,,,,,,
,,,,,0.67041275949185,1,,,,,,,,
,,,,,0.670577032550009,1,,,,,,,,
,,,,,0.670825045891007,1,,,,,,,,
,,,,,0.671132676611919,1,,,,,,,,
,,,,,0.671711967245037,1,,,,,,,,
,,,,,0.67196230506213,1,,,,,,,,
,,,,,0.672229196936141,1,,,,,,,,
,,,,,0.672448765475275,1,,,,,,,,
,,,,,0.673096329997228,1,,,,,,,,
,,,,,0.673148535863987,1,,,,,,,,
,,,,,0.67325518278297,1,,,,,,,,
,,,,,0.675994501578858,1,,,,,,,,
,,,,,0.676561837987071,1,,,,,,,,
,,,,,0.676963484341913,1,,,,,,,,
,,,,,0.677083492436855,1,,,,,,,,
,,,,,0.677653027301359,1,,,,,,,,
,,,,,0.677713523131673,1,,,,,,,,
,,,,,0.677855407629634,1,,,,,,,,
,,,,,0.677872201416936,1,,,,,,,,
,,,,,0.677923937652038,1,,,,,,,,
,,,,,0.677984961263861,1,,,,,,,,
,,,,,0.678816942666131,1,,,,,,,,
,,,,,0.679754655772743,1,,,,,,,,
,,,,,0.679811412327532,1,,,,,,,,
,,,,,0.679990082104397,1,,,,,,,,
,,,,,0.680049507046287,1,,,,,,,,
,,,,,0.680140611326929,1,,,,,,,,
,,,,,0.680150350550768,1,,,,,,,,
,,,,,0.680775782677782,1,,,,,,,,
,,,,,0.681263853020256,1,,,,,,,,
,,,,,0.682180463633072,1,,,,,,,,
,,,,,0.682538973682843,1,,,,,,,,
,,,,,0.682651885853266,1,,,,,,,,
,,,,,0.683765134123865,1,,,,,,,,
,,,,,0.683825621329432,1,,,,,,,,
,,,,,0.683922774208197,1,,,,,,,,
,,,,,0.684324356353509,1,,,,,,,,
,,,,,0.684407938691295,1,,,,,,,,
,,,,,0.684680967802965,1,,,,,,,,
,,,,,0.685836760583553,1,,,,,,,,
,,,,,0.686211460729002,1,,,,,,,,
,,,,,0.68628837294166,1,,,,,,,,
,,,,,0.686785250353603,1,,,,,,,,
,,,,,0.68692382038065,1,,,,,,,,
,,,,,0.688004524095057,1,,,,,,,,
,,,,,0.688519132501744,1,,,,,,,,
,,,,,0.688733988307918,1,,,,,,,,
,,,,,0.688950666313653,1,,,,,,,,
,,,,,0.689033161807882,1,,,,,,,,
,,,,,0.689405776207107,1,,,,,,,,
,,,,,0.689649157581764,1,,,,,,,,
,,,,,0.690364156256123,1,,,,,,,,
,,,,,0.690605464123199,1,,,,,,,,
,,,,,0.690736085507327,1,,,,,,,,
,,,,,0.690862636060419,1,,,,,,,,
,,,,,0.690972620775801,1,,,,,,,,
,,,,,0.691569976383612,1,,,,,,,,
,,,,,0.691695253699247,1,,,,,,,,
,,,,,0.691964722908347,1,,,,,,,,
,,,,,0.692844447077643,1,,,,,,,,
,,,,,0.693100684679255,1,,,,,,,,
,,,,,0.693250846822675,1,,,,,,,,
,,,,,0.693432213182091,1,,,,,,,,
,,,,,0.693482264071908,1,,,,,,,,
,,,,,0.693597727025163,1,,,,,,,,
,,,,,0.693723359749346,1,,,,,,,,
,,,,,0.693814442548772,1,,,,,,,,
,,,,,0.693883995616978,1,,,,,,,,
,,,,,0.693996984305343,1,,,,,,,,
,,,,,0.694410089075431,1,,,,,,,,
,,,,,0.694661294521436,1,,,,,,,,
,,,,,0.695889240235877,1,,,,,,,,
,,,,,0.696139818555556,1,,,,,,,,
,,,,,0.696391524596817,1,,,,,,,,
,,,,,0.696446807549216,1,,,,,,,,
,,,,,0.696983545589887,1,,,,,,,,
,,,,,0.697099811005993,1,,,,,,,,
,,,,,0.697888236259161,1,,,,,,,,
,,,,,0.698197946850657,1,,,,,,,,
,,,,,0.698402192971625,1,,,,,,,,
,,,,,0.698730517876776,1,,,,,,,,
,,,,,0.699145431046124,1,,,,,,,,
,,,,,0.699219769161003,1,,,,,,,,
,,,,,0.699340922913802,1,,,,,,,,
,,,,,0.699633831164251,1,,,,,,,,
,,,,,0.699762205858328,1,,,,,,,,
,,,,,0.699936938202475,1,,,,,,,,
,,,,,0.700286374982772,1,,,,,,,,
,,,,,0.700313338220013,1,,,,,,,,
,,,,,0.700407974507928,1,,,,,,,,
,,,,,0.700433369447454,1,,,,,,,,
,,,,,0.700719221651257,1,,,,,,,,
,,,,,0.701312731450232,1,,,,,,,,
,,,,,0.702246432269392,1,,,,,,,,
,,,,,0.702550019498303,1,,,,,,,,
,,,,,0.702598741589777,1,,,,,,,,
,,,,,0.70260078023407,1,,,,,,,,
,,,,,0.702829473428829,1,,,,,,,,
,,,,,0.703056492220906,1,,,,,,,,
,,,,,0.704015635270918,1,,,,,,,,
,,,,,0.704356511091958,1,,,,,,,,
,,,,,0.706353561002721,1,,,,,,,,
,,,,,0.706565674006406,1,,,,,,,,
,,,,,0.707328766837737,1,,,,,,,,
,,,,,0.707544904952094,1,,,,,,,,
,,,,,0.70840311381646,1,,,,,,,,
,,,,,0.708610863393915,1,,,,,,,,
,,,,,0.708782614922493,1,,,,,,,,
,,,,,0.708877604398507,1,,,,,,,,
,,,,,0.70891724057286,1,,,,,,,,
