CNPJ_CIA,SETOR_ATIV,ANO,Distribuição_do_Valor_Adicionado,Impostos_Taxas_e_Contribuições,Outros,Pessoal,Receitas,Remuneração_de_Capitais_de_Terceiros,Remuneração_de_Capitais_Próprios,Valor_Adicionado_Bruto,Valor_Adicionado_Líquido_Produzido,Valor_Adicionado_Total_a_Distribuir,VAB_Receitas,VALP_Receitas,DVA_Receitas,Pessoal_Receitas,Impostos_Receitas,Cap_Terceiros_Receitas,Cap_Proprio_Receitas,Outros_Receitas,Pessoal_DVA,Impostos_DVA,Cap_Terceiros_DVA,Cap_Proprio_DVA,Outros_DVA
03.220.438/0001-73,Energia Elétrica,2021,16058287,7869413,0,823894,32297975,3062471,4302509,14643558,13860041,16058287,0.453389353357293,0.429130340214828,0.497191758926063,0.0255091534376381,0.24365035269239,0.0948192882061491,0.133212964589885,0,0.0513064687410307,0.490053079758756,0.190709694004099,0.267930757496114,0
10.807.374/0001-77,Alimentos,2022,356235,76961,0,45207,1771780,50675,183392,312493,307135,356235,0.176372348711465,0.173348271230062,0.201060515413878,0.0255150187946585,0.043437108444615,0.0286011807334996,0.103507207441104,0,0.126902185355173,0.216039973612924,0.142251603576291,0.514806237455612,0
07.700.557/0001-84,"Construção Civil, Mat. Constr. e Decoração",2013,-130193,163771,0,77869,3047145,314560,-686393,-223433,-259905,-130193,-0.0733253586553971,-0.085294595432774,-0.0427262240556324,0.0255547405850394,0.0537457193536901,0.103231057268361,-0.225257741262723,0,-0.598104352768582,-1.25790941141229,-2.41610532056255,5.27211908474342,0
62.307.848/0001-15,Bancos,2016,110245,5548,0,25602,999440,586,78509,111156,110245,110245,0.111218282238053,0.110306771792204,0.110306771792204,0.0256163451532858,0.00555110862082766,0.000586328343872569,0.0785529896742176,0,0.232228218966847,0.0503242777450224,0.00531543380652184,0.712132069481609,0
04.128.563/0001-10,Energia Elétrica,2015,1528934,444627,0,71335,2779246,209656,803316,1589069,1363400,1528934,0.571762629144739,0.490564707118405,0.550125465683858,0.0256670334328088,0.159981160357881,0.075436287395934,0.289040984497234,0,0.0466566902168439,0.290808497946936,0.137125605160197,0.525409206676024,0
02.474.103/0001-19,Energia Elétrica,2022,8088447,1640658,917830,345955,13400941,2478146,2705858,7765920,6776120,8088447,0.579505573526516,0.505645088654595,0.60357306251852,0.0258157244330827,0.12242856677005,0.184923282626198,0.201915522201016,0.0684899664881742,0.0427714986572824,0.202839679854489,0.306380940618143,0.334533687369158,0.113474193500928
03.953.509/0001-47,Energia Elétrica,2022,4372538,641239,0,146883,5663682,825829,2758587,4471844,3707506,4372538,0.789564809606189,0.654610551934236,0.772030986202968,0.0259341891017186,0.113219456883349,0.145811329096514,0.487066011121387,0,0.0335921608914548,0.146651441336816,0.188867197952311,0.630889199819418,0
61.082.004/0001-50,Brinquedos e Lazer,2011,42688,60006,0,5548,212897,50438,-73304,95194,66358,42688,0.44713640868589,0.311690629741142,0.200510105825822,0.0260595499232023,0.28185460574832,0.236912685477015,-0.344316735322715,0,0.129966266866567,1.40568778110945,1.18154985007496,-1.71720389805097,0
61.584.140/0001-49,Energia Elétrica,2022,10871129,6559078,725306,561550,21512338,1714378,1310817,10756323,10067850,10871129,0.500007158682613,0.468003524303123,0.505343910085459,0.0261036248128864,0.304898426196167,0.0796927790926305,0.0609332653661355,0.0337158146176394,0.0516551684742219,0.603348373476205,0.157700088003739,0.120577816710665,0.0667185533351688
10.629.105/0001-68,Petróleo e Gás,2021,1799398,351507,0,114845,4396003,0,1333046,3535876,2664789,1799398,0.804338850542186,0.606184527171615,0.409325926301688,0.0261248684316184,0.0799605914736637,0,0.303240466396406,0,0.0638241234012709,0.19534699938535,0,0.740828877213379,0
02.558.115/0001-21,Telecomunicações,2013,12249975,8575353,0,686149,26225901,1482859,1505614,14331691,11563821,12249975,0.546470872440188,0.440931314428435,0.467094533758821,0.0261630286791672,0.326980300886517,0.0565417752473023,0.0574094289458349,0,0.0560122775760767,0.700030244959684,0.121049961326452,0.122907516137788,0
49.263.189/0001-02,"Construção Civil, Mat. Constr. e Decoração",2019,145952,66358,0,35465,1355454,132947,-88818,84517,75422,145952,0.0623532779422983,0.055643349018115,0.10767757518883,0.0261646651232724,0.0489562906598085,0.0980830039234087,-0.0655263845176598,0,0.242990846305635,0.454656325367244,0.910895362859022,-0.608542534531901,0
26.462.693/0001-28,"Construção Civil, Mat. Constr. e Decoração",2021,240497,16827,0,16292,622473,3077,204301,189492,188701,240497,0.304418022950393,0.303147285103129,0.386357319915884,0.0261730227656461,0.0270324977950851,0.00494318629081101,0.328208613064342,0,0.0677430487698391,0.0699676087435602,0.0127943383909155,0.849495004095685,0
08.364.948/0001-38,Energia Elétrica,2021,4868013,1350389,0,161305,6138327,1233503,2122816,4881651,4741134,4868013,0.795273858821793,0.77238211649526,0.793052080803124,0.0262783328421572,0.219993004608585,0.2009510083122,0.345829735040183,0,0.0331356962275984,0.277400450656151,0.253389421926359,0.436074431189892,0
08.439.659/0001-50,Energia Elétrica,2016,902490,188615,0,72346,2751515,785235,-143706,1280521,727352,902490,0.465387613732798,0.264346005745925,0.327997485021888,0.0262931512275964,0.068549508180039,0.285382780032091,-0.0522279544178389,0,0.0801626610821173,0.208994005473745,0.870076122727122,-0.159232789282984,0
02.429.144/0001-93,Energia Elétrica,2015,17366310,12910440,0,905103,34377361,2675490,875277,16786592,15504866,17366310,0.48830368334556,0.451019669601747,0.505167048744667,0.0263284607564845,0.375550642179893,0.0778270909160246,0.0254608548922647,0,0.0521183256546728,0.743418722802944,0.154062089183022,0.0504008623593613,0
19.296.342/0001-29,Sem Setor Principal,2015,-336846,10598,0,6620,251303,257448,-611512,-463945,-463998,-336846,-1.84615782541394,-1.84636872619905,-1.34039784642444,0.0263427018380202,0.0421721985014107,1.02445255329224,-2.43336530005611,0,-0.0196528977633696,-0.0314624487154367,-0.764289912897882,1.81540525937669,0
03.378.521/0001-75,Energia Elétrica,2014,6294856,4334528,0,347671,13150691,949826,662831,6214560,5799725,6294856,0.472565281930813,0.441020551695725,0.478671120779889,0.0264374700918758,0.329604581234553,0.0722263187538967,0.050402750699564,0,0.0552309695408441,0.688582550577805,0.150889234003129,0.105297245878222,0
03.983.431/0001-03,Energia Elétrica,2016,7306325,4790879,16191,393062,14858434,1291429,814764,7324519,6771951,7306325,0.492953631587286,0.455764786517879,0.491729141846308,0.0264537972171226,0.322434988774726,0.0869155524734302,0.054835119232619,0.00108968414841026,0.0537974973738507,0.655716656458616,0.17675493493651,0.111514886074737,0.00221602515628582
02.762.115/0001-49,Extração Mineral,2015,276200,15636,0,22464,847111,142028,96072,242830,241752,276200,0.286656648302289,0.285384087799592,0.326049360709517,0.0265183665422831,0.0184580297033092,0.167661616954567,0.113411347509358,0,0.0813323678493845,0.056611151339609,0.514221578566256,0.34783490224475,0
02.998.611/0001-04,Energia Elétrica,2016,8773170,3389752,0,233052,8778391,201032,4949334,8437841,8428780,8773170,0.961205874744016,0.960173681031068,0.999405244081746,0.0265483731585891,0.386147301937223,0.02290077988096,0.563808789104974,0,0.0265641723573121,0.386377102005318,0.0229144083609459,0.564144317276423,0
67.010.660/0001-24,"Construção Civil, Mat. Constr. e Decoração",2022,195292,38884,0,19693,741647,105027,31688,103142,98738,195292,0.139071552908594,0.133133417919846,0.263322038651811,0.0265530636542722,0.0524292554274473,0.14161319333861,0.0427265262314821,0,0.100838744034574,0.199106978268439,0.53779468693034,0.162259590766647,0
03.983.431/0001-03,Energia Elétrica,2014,4580601,2751388,3780,335065,12550024,655787,834581,4721620,4372287,4580601,0.376223981723063,0.34838873614903,0.364987429506111,0.0266983553178862,0.21923368433399,0.0522538442954372,0.0665003509156636,0.00030119464313375,0.0731486981730127,0.60066091763941,0.143166147848285,0.182199017115876,0.000825219223416316
92.693.019/0001-89,Metalurgia e Siderurgia,2011,79435,30026,0,13362,500198,22741,13306,50582,48858,79435,0.101123954913854,0.0976773197813666,0.158807112383496,0.0267134214850919,0.0600282288213867,0.045463996257482,0.0266014658195355,0,0.168213004343174,0.377994586769056,0.286284383458173,0.167508025429597,0
56.806.656/0001-50,Petroquímicos e Borracha,2010,151493,17881,0,49750,1856990,91674,-7812,179763,130402,151493,0.0968034292053269,0.0702222413690973,0.0815798684968686,0.0267906666164061,0.00962902331191875,0.0493669863596465,-0.00420680779110281,0,0.328398011789324,0.118031856257385,0.605136871010542,-0.0515667390572502,0
62.307.848/0001-15,Bancos,2017,362898,127700,0,29216,1089995,639,205343,363912,362898,362898,0.33386575167776,0.332935472181065,0.332935472181065,0.0268037926779481,0.117156500717893,0.000586241221290006,0.188388937563934,0,0.0805074704186851,0.351889511653412,0.00176082535588512,0.565842192572018,0
61.584.140/0001-49,Energia Elétrica,2021,10931280,6820610,416859,600744,22406604,1470204,1622863,10608052,9972718,10931280,0.473434171461235,0.44507940605368,0.487859739923105,0.0268110241069999,0.304401773691364,0.0656147625048401,0.0724278877780854,0.0186042918418159,0.0549564186444771,0.623953461991642,0.134495136891563,0.148460473064454,0.0381345094078644
01.083.200/0001-18,Energia Elétrica,2021,28192000,15785000,2952000,1606000,59818000,6735000,1114000,26206000,23709000,28192000,0.438095556521448,0.396352268547929,0.471296265338193,0.0268481059212946,0.263883780801765,0.112591527633823,0.0186231569092915,0.0493496940720185,0.056966515323496,0.559910612939841,0.238897559591373,0.0395147559591373,0.104710556186152
11.284.204/0001-18,"Construção Civil, Mat. Constr. e Decoração",2019,96691,28608,0,15251,567185,22253,30579,82050,75872,96691,0.144661794652538,0.13376940504421,0.170475241764151,0.0268889339457144,0.0504385694262013,0.0392341123266659,0.0539136260655694,0,0.157729261254925,0.295870349877445,0.230145515094476,0.316254873773154,0
20.247.322/0001-47,Comércio (Atacado e Varejo),2020,1466323,1033141,23523,155262,5761498,86752,167645,1513201,1454808,1466323,0.262640202252956,0.252505164455494,0.254503776621983,0.0269481999299488,0.179318121780134,0.0150571951947219,0.0290974673600512,0.00408279235712657,0.105885265388322,0.704579413949041,0.0591629538648715,0.114330198735204,0.0160421680625619
37.663.076/0001-07,Energia Elétrica,2022,1678658,524664,0,160898,5956653,672949,320147,1767708,1252382,1678658,0.296761956756588,0.210249279251284,0.281812286194949,0.0270114777543698,0.0880803363902514,0.11297434985721,0.0537461221931175,0,0.0958491842888784,0.312549667651183,0.400885111797638,0.1907160362623,0
02.558.115/0001-21,Telecomunicações,2010,8268577,4297729,0,503543,18622780,1255590,2211715,10563519,7570058,8268577,0.567236416904458,0.406494519078247,0.444003365770309,0.0270390886860071,0.230778057840988,0.0674222645598563,0.118763954683458,0,0.0608983867478044,0.519766460419973,0.151850796092242,0.267484356739981,0
02.429.144/0001-93,Energia Elétrica,2010,8686175,5681647,0,498110,18421036,946381,1560037,8885619,8165091,8686175,0.482362609790242,0.443248197332658,0.471535640015035,0.0270402815563685,0.308432544184811,0.0513750149557278,0.0846877993181274,0,0.0573451490443147,0.654102294738478,0.108952559670971,0.179599996546236,0
02.474.103/0001-19,Energia Elétrica,2019,6201746,1847352,776387,332905,12309251,1047959,2197143,6836824,5973481,6201746,0.555421609324564,0.485283873080499,0.503828055825655,0.0270451061563372,0.150078343515783,0.0851358868220333,0.178495263440481,0.0630734558910205,0.0536792380726331,0.297876114242667,0.168978058759582,0.35427813393196,0.125188454993158
00.095.147/0001-02,Energia Elétrica,2010,2283762,1452092,0,127893,4716689,339428,364349,2278657,2089119,2283762,0.483105203671474,0.442920658962251,0.484187530702151,0.027114995285888,0.307862570544719,0.071963192824458,0.0772467720470864,0,0.05600101937067,0.635833331143963,0.14862669577653,0.159538953708837,0
09.611.768/0001-76,"Construção Civil, Mat. Constr. e Decoração",2019,87430,15962,30584,8213,302723,13385,19286,75199,72680,87430,0.24840861117259,0.240087472706071,0.288811884131698,0.0271304129517744,0.052728071537346,0.0442153387750518,0.0637084066952296,0.101029654172296,0.0939380075488963,0.182568912272675,0.153093903694384,0.220587898890541,0.349811277593503
56.806.656/0001-50,Petroquímicos e Borracha,2012,204368,59865,0,59243,2177557,94758,-9498,249997,210832,204368,0.114806179585655,0.0968204276627432,0.093851963461806,0.0272061764628894,0.0274918176653929,0.0435157380495666,-0.00436176871604279,0,0.289883934862601,0.292927464182259,0.463663587254365,-0.0464749862992249,0
01.083.200/0001-18,Energia Elétrica,2010,6644173,3846629,1347850,333355,12245813,686205,430134,6422226,5867004,6644173,0.524442599278627,0.479102857441968,0.542566916545271,0.027221957415159,0.314117894826583,0.0560358875315179,0.0351249851684,0.110066191603612,0.0501725346405038,0.578947748651337,0.103279219249709,0.0647385310406577,0.202861966417792
03.953.509/0001-47,Energia Elétrica,2016,2206757,384346,0,106144,3893351,1341809,374458,2222154,1543291,2206757,0.570756142972981,0.396391437607346,0.566801452013959,0.0272628899885985,0.0987185588969502,0.344641158734468,0.0961788443939424,0,0.0480995415444474,0.174167794641639,0.608045652511808,0.169687011302105,0
01.547.749/0001-16,Energia Elétrica,2010,1238164,614720,111464,60378,2213320,125575,326027,1163865,1063096,1238164,0.52584578822764,0.480317351309345,0.559414815751902,0.0272793812010916,0.277736612871162,0.056736034554425,0.147302242784595,0.0503605443406286,0.0487641378686507,0.496477041813524,0.101420328809431,0.263314875896893,0.0900236156115022
33.376.989/0001-91,Seguradoras e Corretoras,2019,1500215,95953,0,194142,7102965,0,1210120,1141293,1095930,1500215,0.160678392755701,0.15429190485945,0.211209684969587,0.0273325294436901,0.013508865663846,0,0.170368289862051,0,0.129409451311979,0.0639594991384568,0,0.806631049549565,0
02.950.811/0001-89,"Construção Civil, Mat. Constr. e Decoração",2011,1613337,397213,0,193824,7090034,314293,708007,1450196,1348934,1613337,0.204540062854424,0.190257761810451,0.227549966615111,0.0273375275774418,0.056024131901201,0.0443288424286823,0.0998594647077856,0,0.120138569933002,0.246205845399938,0.194809267995465,0.438846316671594,0
82.120.676/0001-83,Comércio (Atacado e Varejo),2021,223680,45944,0,5523,201656,128521,43692,178712,172117,223680,0.88622208116793,0.853517872019677,1.10921569405324,0.0273882254929186,0.227833538302852,0.637327924782798,0.21666600547467,0,0.0246915236051502,0.205400572246066,0.574575286123033,0.195332618025751,0
24.962.466/0001-36,Serviços Transporte e Logística,2010,641476,7452,0,31165,1133032,261765,341094,662198,563707,641476,0.584447747283395,0.497520811415741,0.566158766919204,0.0275058427299494,0.00657704283727203,0.231030544591856,0.301045336760127,0,0.0485832673396978,0.0116169583897137,0.408066708653169,0.53173306561742,0
17.359.233/0001-88,Comércio (Atacado e Varejo),2022,1051737,439867,0,152448,5522779,18449,440973,1029154,1009928,1051737,0.186347127053246,0.18286590863042,0.190436191634682,0.027603494545047,0.0796459536041547,0.00334052838254075,0.07984621510294,0,0.144948784724698,0.418229081985325,0.0175414576077479,0.419280675682229,0
02.365.069/0001-44,Telecomunicações,2010,294536,166456,0,34170,1237362,129378,-35468,304077,298896,294536,0.245746192302657,0.241559058707153,0.238035433446316,0.0276152007254142,0.134524900554567,0.104559538760686,-0.0286642065943515,0,0.116012983132792,0.565146535567808,0.439260396012711,-0.120419914713312,0
00.994.533/0001-36,Serviços Transporte e Logística,2010,10932,1109,0,822,29725,93861,-84860,13820,10932,10932,0.464928511354079,0.367771236333053,0.367771236333053,0.0276534903280067,0.0373086627417998,3.15764507989907,-2.85483599663583,0,0.075192096597146,0.101445298207098,8.58589462129528,-7.76253201609952,0
03.953.509/0001-47,Energia Elétrica,2015,1798505,267157,0,89529,3222002,1195920,245899,1987560,1318277,1798505,0.616871125467954,0.4091484114535,0.558194873870345,0.0277867611503655,0.082916460014612,0.37117295395844,0.0763186987469281,0,0.049779678121551,0.14854392954148,0.664952279810176,0.136724112526793,0
07.700.557/0001-84,"Construção Civil, Mat. Constr. e Decoração",2012,153782,198883,0,94075,3358046,248828,-388004,124641,72560,153782,0.0371171210876802,0.0216078040622433,0.0457950844032512,0.0280148038472374,0.0592258116773862,0.0740990445038573,-0.11554457562523,0,0.611742596662808,1.29327879725846,1.61805672965627,-2.52307812357753,0
02.998.609/0001-27,Energia Elétrica,2013,1636612,597104,0,69586,2479841,88563,881359,1763749,1600442,1636612,0.711234712225502,0.645380893371793,0.659966505917113,0.0280606700187633,0.240783179244153,0.0357131767722205,0.355409479881976,0,0.0425183244409793,0.364841514054645,0.0541136200883288,0.538526541416047,0
00.776.574/0001-56,Comércio (Atacado e Varejo),2011,694282,26638,0,131810,4696963,625002,-89168,547862,475221,694282,0.116641753405339,0.101176228128687,0.147815088175061,0.0280628142056899,0.00567132421524291,0.133065131660607,-0.0189841819064787,0,0.189850809901452,0.0383676949712077,0.90021345793208,-0.128431962804739,0
20.247.322/0001-47,Comércio (Atacado e Varejo),2021,1929421,1290498,23382,201716,7152161,125594,288231,1971568,1901697,1929421,0.275660461222839,0.265891246016414,0.269767556966349,0.0282035038081497,0.180434696590303,0.0175602870237401,0.0402998478361994,0.00326922170795652,0.104547426404087,0.668852469212266,0.065094139640856,0.149387303237603,0.0121186615051873
